"","Ind","house","age","sex","income"
"2957","ind366","1670","5-9","f","$40,000 to $44,999"
"2958","ind3660","1874","5-9","f","$10,000 to $14,999"
"2959","ind3661","2081","5-9","f",NA
"2960","ind3662","1840","5-9","f","$50,000 to $59,999"
"2961","ind3663","1819","5-9","f","$50,000 to $59,999"
"2962","ind3664","1712","5-9","f","$45,000 to $49,999"
"2963","ind3665","1673","5-9","f","$10,000 to $14,999"
"2964","ind3666","2055","5-9","f",NA
"2965","ind3667","1573","5-9","f","$35,000 to $39,999"
"2966","ind3668","1557","5-9","f","$35,000 to $39,999"
"2967","ind3669","1914","5-9","f","$60,000 to $74,999"
"2968","ind367","1588","5-9","f","$35,000 to $39,999"
"2969","ind3670","1817","5-9","f","$50,000 to $59,999"
"2970","ind3671","1951","5-9","f","$60,000 to $74,999"
"2971","ind3672","2017","5-9","f","$100,000 to $124,999"
"2972","ind3673","1755","5-9","f","$50,000 to $59,999"
"2973","ind3674","1908","5-9","f","$60,000 to $74,999"
"2974","ind3675","1989","5-9","f","$60,000 to $74,999"
"2975","ind3676","2026","5-9","f","$100,000 to $124,999"
"2976","ind3677","1803","5-9","f","$60,000 to $74,999"
"2977","ind3678","1709","5-9","f","$45,000 to $49,999"
"2978","ind3679","1811","5-9","f","$60,000 to $74,999"
"2979","ind368","1975","5-9","f","$60,000 to $74,999"
"2980","ind3680","2007","5-9","f","$75,000 to $99,999"
"2981","ind3681","1776","5-9","f","$50,000 to $59,999"
"2982","ind3682","1819","5-9","f","$50,000 to $59,999"
"2983","ind3683","1644","5-9","f","$40,000 to $44,999"
"2984","ind3684","1794","5-9","f","$50,000 to $59,999"
"2985","ind3685","1939","5-9","f","$60,000 to $74,999"
"2986","ind3686","1706","5-9","f","$45,000 to $49,999"
"2987","ind3687","1996","5-9","f","$60,000 to $74,999"
"2988","ind3688","1882","5-9","f","$60,000 to $74,999"
"2989","ind3689","1800","5-9","f","$50,000 to $59,999"
"2990","ind369","1842","5-9","f","$50,000 to $59,999"
"2991","ind3690","1778","5-9","f","$50,000 to $59,999"
"2992","ind3691","1956","5-9","f","$60,000 to $74,999"
"2993","ind3692","1781","5-9","f","$50,000 to $59,999"
"2994","ind3693","1904","5-9","f","$60,000 to $74,999"
"2995","ind3694","1729","5-9","f","$45,000 to $49,999"
"2996","ind3695","1959","5-9","f","$60,000 to $74,999"
"2997","ind3696","1563","5-9","f","$35,000 to $39,999"
"2998","ind3697","1796","5-9","f","$50,000 to $59,999"
"2999","ind3698","1756","5-9","f","$50,000 to $59,999"
"3000","ind3699","1800","5-9","f","$50,000 to $59,999"
"3001","ind37","1987","5-9","f","$75,000 to $99,999"
"3002","ind370","1738","5-9","f","$45,000 to $49,999"
"3003","ind3700","2021","5-9","f","$100,000 to $124,999"
"3004","ind3701","1962","5-9","f","$60,000 to $74,999"
"3005","ind3702","1730","5-9","f","$45,000 to $49,999"
"3006","ind3703","1779","5-9","f","$50,000 to $59,999"
"3007","ind3704","1744","5-9","f","$45,000 to $49,999"
"3008","ind3705","1821","5-9","f","$50,000 to $59,999"
"3009","ind3706","1971","5-9","f","$60,000 to $74,999"
"3010","ind3707","1622","5-9","f","$35,000 to $39,999"
"3011","ind3708","1948","5-9","f","$60,000 to $74,999"
"3012","ind3709","1627","5-9","f","$35,000 to $39,999"
"3013","ind371","1791","5-9","f","$50,000 to $59,999"
"3014","ind3710","1846","5-9","f","$50,000 to $59,999"
"3015","ind3711","1966","5-9","f","$60,000 to $74,999"
"3016","ind3712","1880","5-9","f","$60,000 to $74,999"
"3017","ind3713","1755","5-9","f","$50,000 to $59,999"
"3018","ind3714","2016","5-9","f","$100,000 to $124,999"
"3019","ind3715","1864","5-9","f","$60,000 to $74,999"
"3020","ind3716","1864","10-14","f","$60,000 to $74,999"
"3021","ind3717","1746","10-14","f","$50,000 to $59,999"
"3022","ind3718","1637","10-14","f","$40,000 to $44,999"
"3023","ind3719","1626","10-14","f","$35,000 to $39,999"
"3024","ind372","2015","10-14","f","$100,000 to $124,999"
"3025","ind3720","2014","10-14","f","$75,000 to $99,999"
"3026","ind3721","1919","10-14","f","$60,000 to $74,999"
"3027","ind3722","1735","10-14","f","$45,000 to $49,999"
"3028","ind3723","1732","10-14","f","$45,000 to $49,999"
"3029","ind3724","1739","10-14","f","$45,000 to $49,999"
"3030","ind3725","1832","10-14","f","$50,000 to $59,999"
"3031","ind3726","1948","10-14","f","$60,000 to $74,999"
"3032","ind3727","1964","10-14","f","$60,000 to $74,999"
"3033","ind3728","1774","10-14","f","$50,000 to $59,999"
"3034","ind3729","1822","10-14","f","$50,000 to $59,999"
"3035","ind373","1620","10-14","f","$40,000 to $44,999"
"3036","ind3730","1914","10-14","f","$60,000 to $74,999"
"3037","ind3731","1942","10-14","f","$60,000 to $74,999"
"3038","ind3732","1937","10-14","f","$60,000 to $74,999"
"3039","ind3733","1776","10-14","f","$50,000 to $59,999"
"3040","ind3734","1842","10-14","f","$50,000 to $59,999"
"3041","ind3735","1927","10-14","f","$60,000 to $74,999"
"3042","ind3736","1769","10-14","f","$50,000 to $59,999"
"3043","ind3737","1446","10-14","f","$35,000 to $39,999"
"3044","ind3738","1438","10-14","f","$25,000 to $29,999"
"3045","ind3739","1869","10-14","f","$60,000 to $74,999"
"3046","ind374","2008","10-14","f","$75,000 to $99,999"
"3047","ind3740","1601","10-14","f","$40,000 to $44,999"
"3048","ind3741","1711","10-14","f","$45,000 to $49,999"
"3049","ind3742","1879","10-14","f","$60,000 to $74,999"
"3050","ind3743","1934","10-14","f","$60,000 to $74,999"
"3051","ind3744","1974","10-14","f","$10,000 to $14,999"
"3052","ind3745","1447","10-14","f","$25,000 to $29,999"
"3053","ind3746","1955","10-14","f","$60,000 to $74,999"
"3054","ind3747","2022","10-14","f","$100,000 to $124,999"
"3055","ind3748","1940","10-14","f","$60,000 to $74,999"
"3056","ind3749","1892","10-14","f","$60,000 to $74,999"
"3057","ind375","1555","10-14","f","$35,000 to $39,999"
"3058","ind3750","1687","10-14","f","$45,000 to $49,999"
"3059","ind3751","1827","10-14","f","$50,000 to $59,999"
"3060","ind3752","1982","10-14","f","$75,000 to $99,999"
"3061","ind3753","1453","10-14","f","$25,000 to $29,999"
"3062","ind3754","1751","10-14","f","$50,000 to $59,999"
"3063","ind3755","1780","10-14","f","$50,000 to $59,999"
"3064","ind3756","1650","10-14","f","$40,000 to $44,999"
"3065","ind3757","1861","10-14","f","$50,000 to $59,999"
"3066","ind3758","1893","10-14","f","$60,000 to $74,999"
"3067","ind3759","1777","10-14","f","$50,000 to $59,999"
"3068","ind376","1960","10-14","f","$60,000 to $74,999"
"3069","ind3760","1810","10-14","f","$50,000 to $59,999"
"3070","ind3761","1957","10-14","f","$60,000 to $74,999"
"3071","ind3762","2012","10-14","f","$75,000 to $99,999"
"3072","ind3763","1943","10-14","f","$60,000 to $74,999"
"3073","ind3764","1768","10-14","f","$50,000 to $59,999"
"3074","ind3765","1748","10-14","f","$50,000 to $59,999"
"3075","ind3766","1784","10-14","f","$50,000 to $59,999"
"3076","ind3767","1655","10-14","f","$40,000 to $44,999"
"3077","ind3768","1997","10-14","f","$75,000 to $99,999"
"3078","ind3769","2018","10-14","f","$60,000 to $74,999"
"3079","ind377","1843","10-14","f","$60,000 to $74,999"
"3080","ind3770","1960","10-14","f","$60,000 to $74,999"
"3081","ind3771","1977","10-14","f","$60,000 to $74,999"
"3082","ind3772","1962","10-14","f","$60,000 to $74,999"
"3083","ind3773","2012","10-14","f","$75,000 to $99,999"
"3084","ind3774","1609","10-14","f","$35,000 to $39,999"
"3085","ind3775","1441","10-14","f","$25,000 to $29,999"
"3086","ind3776","1628","10-14","f","$40,000 to $44,999"
"3087","ind3777","2019","10-14","f","$100,000 to $124,999"
"3088","ind3778","1878","10-14","f","$60,000 to $74,999"
"3089","ind3779","1959","10-14","f","$60,000 to $74,999"
"3090","ind378","1953","10-14","f","$60,000 to $74,999"
"3091","ind3780","1652","10-14","f","$50,000 to $59,999"
"3092","ind3781","1835","10-14","f","$60,000 to $74,999"
"3093","ind3782","1740","10-14","f","$45,000 to $49,999"
"3094","ind3783","1710","10-14","f","$45,000 to $49,999"
"3095","ind3784","1762","10-14","f","$50,000 to $59,999"
"3096","ind3785","1810","10-14","f","$50,000 to $59,999"
"3097","ind3786","2021","10-14","f","$100,000 to $124,999"
"3098","ind3787","1903","10-14","f","$60,000 to $74,999"
"3099","ind3788","1784","10-14","f","$50,000 to $59,999"
"3100","ind3789","1581","10-14","f","$35,000 to $39,999"
"3101","ind379","1940","10-14","f","$60,000 to $74,999"
"3102","ind3790","1908","10-14","f","$60,000 to $74,999"
"3103","ind3791","2015","10-14","f","$100,000 to $124,999"
"3104","ind3792","1724","10-14","f","$45,000 to $49,999"
"3105","ind3793","1880","10-14","f","$60,000 to $74,999"
"3106","ind3794","1654","10-14","f","$50,000 to $59,999"
"3107","ind3795","1972","10-14","f","$60,000 to $74,999"
"3108","ind3796","1790","10-14","f","$50,000 to $59,999"
"3109","ind3797","1768","10-14","f","$50,000 to $59,999"
"3110","ind3798","1783","10-14","f","$50,000 to $59,999"
"3111","ind3799","1794","10-14","f","$50,000 to $59,999"
"3112","ind38","1983","10-14","f","$75,000 to $99,999"
"3113","ind380","1872","10-14","f","$60,000 to $74,999"
"3114","ind3800","1838","10-14","f","$50,000 to $59,999"
"3115","ind3801","1785","10-14","f","$50,000 to $59,999"
"3116","ind3802","2011","10-14","f","$75,000 to $99,999"
"3117","ind3803","1968","10-14","f","$60,000 to $74,999"
"3118","ind3804","1457","10-14","f","$25,000 to $29,999"
"3119","ind3805","1933","10-14","f","$60,000 to $74,999"
"3120","ind3806","1649","10-14","f","$40,000 to $44,999"
"3121","ind3807","2001","10-14","f","$75,000 to $99,999"
"3122","ind3808","1998","10-14","f","$75,000 to $99,999"
"3123","ind3809","1639","10-14","f","$50,000 to $59,999"
"3124","ind381","1873","10-14","f","$60,000 to $74,999"
"3125","ind3810","1960","10-14","f","$60,000 to $74,999"
"3126","ind3811","1641","10-14","f","$40,000 to $44,999"
"3127","ind3812","1806","10-14","f","$10,000 to $14,999"
"3128","ind3813","2003","10-14","f","$60,000 to $74,999"
"3129","ind3814","1647","10-14","f","$40,000 to $44,999"
"3130","ind3815","1945","10-14","f","$60,000 to $74,999"
"3131","ind3816","1952","10-14","f","$60,000 to $74,999"
"3132","ind3817","1634","10-14","f","$35,000 to $39,999"
"3133","ind3818","1853","10-14","f","$60,000 to $74,999"
"3134","ind3819","1789","10-14","f","$50,000 to $59,999"
"3135","ind382","2006","10-14","f","$75,000 to $99,999"
"3136","ind3820","1755","10-14","f","$50,000 to $59,999"
"3137","ind3821","2002","10-14","f","$25,000 to $29,999"
"3138","ind3822","1680","10-14","f","$40,000 to $44,999"
"3139","ind3823","1987","10-14","f","$75,000 to $99,999"
"3140","ind3824","1691","10-14","f","$45,000 to $49,999"
"3141","ind3825","1666","10-14","f","$50,000 to $59,999"
"3142","ind3826","1449","10-14","f","$25,000 to $29,999"
"3143","ind3827","1793","10-14","f","$50,000 to $59,999"
"3144","ind3828","1795","10-14","f","$50,000 to $59,999"
"3145","ind3829","1791","10-14","f","$50,000 to $59,999"
"3146","ind383","1754","10-14","f","$50,000 to $59,999"
"3147","ind3830","1816","10-14","f","$50,000 to $59,999"
"3148","ind3831","1952","10-14","f","$60,000 to $74,999"
"3149","ind3832","1643","10-14","f","$40,000 to $44,999"
"3150","ind3833","2013","10-14","f","$60,000 to $74,999"
"3151","ind3834","1675","10-14","f","$40,000 to $44,999"
"3152","ind3835","2027","10-14","f","$100,000 to $124,999"
"3153","ind3836","1636","10-14","f","$35,000 to $39,999"
"3154","ind3837","1738","10-14","f","$45,000 to $49,999"
"3155","ind3838","1936","10-14","f","$60,000 to $74,999"
"3156","ind3839","1782","10-14","f","$50,000 to $59,999"
"3157","ind384","1792","10-14","f","$50,000 to $59,999"
"3158","ind3840","1814","10-14","f","$50,000 to $59,999"
"3159","ind3841","1577","10-14","f","$40,000 to $44,999"
"3160","ind3842","1825","10-14","f","$60,000 to $74,999"
"3161","ind3843","1850","10-14","f","$60,000 to $74,999"
"3162","ind3844","1875","10-14","f","$60,000 to $74,999"
"3163","ind3845","1955","10-14","f","$60,000 to $74,999"
"3164","ind3846","1905","10-14","f","$60,000 to $74,999"
"3165","ind3847","1950","10-14","f","$60,000 to $74,999"
"3166","ind3848","1959","10-14","f","$60,000 to $74,999"
"3167","ind3849","1920","10-14","f","$60,000 to $74,999"
"3168","ind385","1830","10-14","f","$60,000 to $74,999"
"3169","ind3850","1996","10-14","f","$60,000 to $74,999"
"3170","ind3851","1590","10-14","f","$35,000 to $39,999"
"3171","ind3852","1656","10-14","f","$40,000 to $44,999"
"3172","ind3853","1981","10-14","f","$75,000 to $99,999"
"3173","ind3854","1738","10-14","f","$45,000 to $49,999"
"3174","ind3855","1622","10-14","f","$35,000 to $39,999"
"3175","ind3856","1803","10-14","f","$60,000 to $74,999"
"3176","ind3857","1903","10-14","f","$60,000 to $74,999"
"3177","ind3858","1924","10-14","f","$60,000 to $74,999"
"3178","ind3859","1915","10-14","f","$60,000 to $74,999"
"3179","ind386","1899","10-14","f","$60,000 to $74,999"
"3180","ind3860","1896","10-14","f","$60,000 to $74,999"
"3181","ind3861","1692","10-14","f","$10,000 to $14,999"
"3182","ind3862","1830","10-14","f","$60,000 to $74,999"
"3183","ind3863","1655","10-14","f","$40,000 to $44,999"
"3184","ind3864","1840","10-14","f","$50,000 to $59,999"
"3185","ind3865","1839","10-14","f","$60,000 to $74,999"
"3186","ind3866","1558","10-14","f","$35,000 to $39,999"
"3187","ind3867","1681","10-14","f","$50,000 to $59,999"
"3188","ind3868","1731","10-14","f","$45,000 to $49,999"
"3189","ind3869","1998","10-14","f","$75,000 to $99,999"
"3190","ind387","2003","10-14","f","$60,000 to $74,999"
"3191","ind3870","2017","10-14","f","$100,000 to $124,999"
"3192","ind3871","1685","10-14","f","$45,000 to $49,999"
"3193","ind3872","1807","10-14","f","$60,000 to $74,999"
"3194","ind3873","1910","10-14","f","$60,000 to $74,999"
"3195","ind3874","2012","10-14","f","$75,000 to $99,999"
"3196","ind3875","1970","10-14","f","$60,000 to $74,999"
"3197","ind3876","1619","10-14","f","$35,000 to $39,999"
"3198","ind3877","1634","10-14","f","$35,000 to $39,999"
"3199","ind3878","1629","10-14","f","$45,000 to $49,999"
"3200","ind3879","1995","10-14","f","$75,000 to $99,999"
"3201","ind388","1762","10-14","f","$50,000 to $59,999"
"3202","ind3880","1723","10-14","f","$45,000 to $49,999"
"3203","ind3881","1757","10-14","f","$50,000 to $59,999"
"3204","ind3882","1752","10-14","f","$50,000 to $59,999"
"3205","ind3883","1928","10-14","f","$60,000 to $74,999"
"3206","ind3884","1770","15-17","f","$50,000 to $59,999"
"3207","ind3885","1992","15-17","f","$60,000 to $74,999"
"3208","ind3886","1930","15-17","f","$60,000 to $74,999"
"3209","ind3887","1780","15-17","f","$50,000 to $59,999"
"3210","ind3888","1713","15-17","f","$45,000 to $49,999"
"3211","ind3889","1910","15-17","f","$60,000 to $74,999"
"3212","ind389","1787","15-17","f","$50,000 to $59,999"
"3213","ind3890","1714","15-17","f","$45,000 to $49,999"
"3214","ind3891","1890","15-17","f","$60,000 to $74,999"
"3215","ind3892","1980","15-17","f","$75,000 to $99,999"
"3216","ind3893","1969","15-17","f","$60,000 to $74,999"
"3217","ind3894","1648","15-17","f","$40,000 to $44,999"
"3218","ind3895","1877","15-17","f","$60,000 to $74,999"
"3219","ind3896","1954","15-17","f","$60,000 to $74,999"
"3220","ind3897","1851","15-17","f","$50,000 to $59,999"
"3221","ind3898","1733","15-17","f","$45,000 to $49,999"
"3222","ind3899","1799","15-17","f","$50,000 to $59,999"
"3223","ind39","1685","15-17","f","$45,000 to $49,999"
"3224","ind390","1901","15-17","f","$60,000 to $74,999"
"3225","ind3900","1834","15-17","f","$60,000 to $74,999"
"3226","ind3901",NA,"15-17","f",NA
"3227","ind3902","1952","15-17","f","$60,000 to $74,999"
"3228","ind3903","1884","15-17","f","$60,000 to $74,999"
"3229","ind3904","1628","15-17","f","$40,000 to $44,999"
"3230","ind3905","2027","15-17","f","$100,000 to $124,999"
"3231","ind3906","1912","15-17","f","$60,000 to $74,999"
"3232","ind3907","1668","15-17","f","$40,000 to $44,999"
"3233","ind3908","1871","15-17","f","$60,000 to $74,999"
"3234","ind3909","1761","15-17","f","$50,000 to $59,999"
"3235","ind391","1836","15-17","f","$50,000 to $59,999"
"3236","ind3910","1921","15-17","f","$60,000 to $74,999"
"3237","ind3911","1636","15-17","f","$35,000 to $39,999"
"3238","ind3912","1935","15-17","f","$60,000 to $74,999"
"3239","ind3913","1651","15-17","f","$40,000 to $44,999"
"3240","ind3914","1697","15-17","f","$45,000 to $49,999"
"3241","ind3915","2001","15-17","f","$75,000 to $99,999"
"3242","ind3916","1623","15-17","f","$40,000 to $44,999"
"3243","ind3917","1791","15-17","f","$50,000 to $59,999"
"3244","ind3918","1988","15-17","f","$75,000 to $99,999"
"3245","ind3919","1911","15-17","f","$60,000 to $74,999"
"3246","ind392","1850","15-17","f","$60,000 to $74,999"
"3247","ind3920","1732","15-17","f","$45,000 to $49,999"
"3248","ind3921","2004","15-17","f","$60,000 to $74,999"
"3249","ind3922","1966","15-17","f","$60,000 to $74,999"
"3250","ind3923","1945","15-17","f","$60,000 to $74,999"
"3251","ind3924","1591","15-17","f","$35,000 to $39,999"
"3252","ind3925","1888","15-17","f","$10,000 to $14,999"
"3253","ind3926","1801","15-17","f","$50,000 to $59,999"
"3254","ind3927","1852","15-17","f","$50,000 to $59,999"
"3255","ind3928","1698","15-17","f","$50,000 to $59,999"
"3256","ind3929","1999","15-17","f","$75,000 to $99,999"
"3257","ind393","2017","15-17","f","$100,000 to $124,999"
"3258","ind3930","1884","15-17","f","$60,000 to $74,999"
"3259","ind3931","1904","15-17","f","$60,000 to $74,999"
"3260","ind3932","1953","15-17","f","$60,000 to $74,999"
"3261","ind3933","1886","15-17","f","$60,000 to $74,999"
"3262","ind3934","1753","15-17","f","$50,000 to $59,999"
"3263","ind3935","1995","15-17","f","$75,000 to $99,999"
"3264","ind3936","1925","15-17","f","$60,000 to $74,999"
"3265","ind3937","1928","15-17","f","$60,000 to $74,999"
"3266","ind3938","1956","15-17","f","$60,000 to $74,999"
"3267","ind3939","1871","15-17","f","$60,000 to $74,999"
"3268","ind394","1559","15-17","f","$40,000 to $44,999"
"3269","ind3940","1770","15-17","f","$50,000 to $59,999"
"3270","ind3941","1920","15-17","f","$60,000 to $74,999"
"3271","ind3942","1858","15-17","f","$50,000 to $59,999"
"3272","ind3943","1909","15-17","f","$60,000 to $74,999"
"3273","ind3944","1750","15-17","f","$50,000 to $59,999"
"3274","ind3945","1696","15-17","f","$45,000 to $49,999"
"3275","ind3946","1924","15-17","f","$60,000 to $74,999"
"3276","ind3947","1895","15-17","f","$60,000 to $74,999"
"3277","ind3948","1721","15-17","f","$45,000 to $49,999"
"3278","ind3949","1744","15-17","f","$45,000 to $49,999"
"3279","ind395","1646","15-17","f","$40,000 to $44,999"
"3280","ind3950","1968","15-17","f","$60,000 to $74,999"
"3281","ind3951","1572","15-17","f","$35,000 to $39,999"
"3282","ind3952","1635","15-17","f","$35,000 to $39,999"
"3283","ind3953","1944","15-17","f","$60,000 to $74,999"
"3284","ind3954","1832","15-17","f","$50,000 to $59,999"
"3285","ind3955","1938","15-17","f","$60,000 to $74,999"
"3286","ind3956","1938","15-17","f","$60,000 to $74,999"
"3287","ind3957","1648","15-17","f","$40,000 to $44,999"
"3288","ind3958","1719","15-17","f","$45,000 to $49,999"
"3289","ind3959","1775","15-17","f","$50,000 to $59,999"
"3290","ind396","1964","15-17","f","$60,000 to $74,999"
"3291","ind3960","1715","15-17","f","$45,000 to $49,999"
