"","Ind","age","sex","house","income"
"2984","ind3700","62-64","m","2659","$25,000 to $29,999"
"2985","ind2373","45-49","m","266","$25,000 to $29,999"
"2986","ind7454","45-49","f","2660","$25,000 to $29,999"
"2987","ind2694","50-54","m","2661","$25,000 to $29,999"
"2988","ind8371","60-61","f","2662","$25,000 to $29,999"
"2989","ind3822","62-64","m","2663","$25,000 to $29,999"
"2990","ind8083","55-59","f","2664","$25,000 to $29,999"
"2991","ind3510","60-61","m","2665","$25,000 to $29,999"
"2992","ind2761","50-54","m","2667","$25,000 to $29,999"
"2993","ind3834","62-64","m","2669","$25,000 to $29,999"
"2994","ind3526","60-61","m","2671","$25,000 to $29,999"
"2995","ind3440","60-61","m","2672","$25,000 to $29,999"
"2996","ind2321","45-49","m","2673","$25,000 to $29,999"
"2997","ind3627","60-61","m","2674","$25,000 to $29,999"
"2998","ind2450","45-49","m","2675","$25,000 to $29,999"
"2999","ind3133","55-59","m","268","$25,000 to $29,999"
"3000","ind246","45-49","m","2680","$25,000 to $29,999"
"3001","ind3066","55-59","m","2681","$25,000 to $29,999"
"3002","ind2284","45-49","m","2682","$25,000 to $29,999"
"3003","ind2391","45-49","m","2683","$25,000 to $29,999"
"3004","ind3515","60-61","m","2686","$25,000 to $29,999"
"3005","ind3645","60-61","m","2687","$25,000 to $29,999"
"3006","ind264","50-54","m","2689","$25,000 to $29,999"
"3007","ind3328","55-59","m","269","$25,000 to $29,999"
"3008","ind3534","60-61","m","2690","$25,000 to $29,999"
"3009","ind3593","60-61","m","2691","$25,000 to $29,999"
"3010","ind391","62-64","m","2692","$25,000 to $29,999"
"3011","ind3740","62-64","m","2694","$25,000 to $29,999"
"3012","ind3256","55-59","m","2695","$25,000 to $29,999"
"3013","ind7933","55-59","f","2696","$25,000 to $29,999"
"3014","ind7529","45-49","f","2698","$25,000 to $29,999"
"3015","ind3692","62-64","m","2699","$25,000 to $29,999"
"3016","ind3047","55-59","m","270","$25,000 to $29,999"
"3017","ind2595","50-54","m","2700","$25,000 to $29,999"
"3018","ind8253","55-59","f","2701","$25,000 to $29,999"
"3019","ind7769","50-54","f","2702","$25,000 to $29,999"
"3020","ind390","62-64","m","2704","$25,000 to $29,999"
"3021","ind2423","45-49","m","2706","$25,000 to $29,999"
"3022","ind8671","62-64","f","2707","$25,000 to $29,999"
"3023","ind334","55-59","m","2708","$25,000 to $29,999"
"3024","ind2591","45-49","m","271","$25,000 to $29,999"
"3025","ind7581","50-54","f","2710","$25,000 to $29,999"
"3026","ind3773","62-64","m","2712","$25,000 to $29,999"
"3027","ind317","55-59","m","2713","$25,000 to $29,999"
"3028","ind3400","55-59","m","2714","$25,000 to $29,999"
"3029","ind231","45-49","m","2716","$25,000 to $29,999"
"3030","ind7979","55-59","f","2717","$25,000 to $29,999"
"3031","ind288","50-54","m","2718","$25,000 to $29,999"
"3032","ind351","60-61","m","2719","$25,000 to $29,999"
"3033","ind3296","55-59","m","272","$25,000 to $29,999"
"3034","ind8337","55-59","f","2720","$25,000 to $29,999"
"3035","ind3094","55-59","m","2721","$25,000 to $29,999"
"3036","ind8484","60-61","f","2722","$25,000 to $29,999"
"3037","ind8275","55-59","f","2723","$25,000 to $29,999"
"3038","ind8198","55-59","f","2724","$25,000 to $29,999"
"3039","ind383","62-64","m","2725","$25,000 to $29,999"
"3040","ind3148","55-59","m","2727","$25,000 to $29,999"
"3041","ind3092","55-59","m","2728","$25,000 to $29,999"
"3042","ind7635","50-54","f","2730","$25,000 to $29,999"
"3043","ind8195","55-59","f","2731","$25,000 to $29,999"
"3044","ind2851","50-54","m","2732","$25,000 to $29,999"
"3045","ind7684","50-54","f","2734","$25,000 to $29,999"
"3046","ind7687","50-54","f","2735","$25,000 to $29,999"
"3047","ind2349","45-49","m","2736","$25,000 to $29,999"
"3048","ind8417","60-61","f","2737","$25,000 to $29,999"
"3049","ind7630","50-54","f","2738","$25,000 to $29,999"
"3050","ind3401","55-59","m","2739","$25,000 to $29,999"
"3051","ind266","50-54","m","274","$25,000 to $29,999"
"3052","ind8256","55-59","f","2741","$30,000 to $34,999"
"3053","ind3350","55-59","m","2742","$30,000 to $34,999"
"3054","ind8775","62-64","f","2743","$30,000 to $34,999"
"3055","ind870","62-64","f","2744","$30,000 to $34,999"
"3056","ind2564","45-49","m","2745","$30,000 to $34,999"
"3057","ind8690","62-64","f","2748","$30,000 to $34,999"
"3058","ind2628","50-54","m","2749","$30,000 to $34,999"
"3059","ind3781","62-64","m","275","$30,000 to $34,999"
"3060","ind7742","50-54","f","2750","$30,000 to $34,999"
"3061","ind2446","45-49","m","2751","$30,000 to $34,999"
"3062","ind8501","60-61","f","2752","$30,000 to $34,999"
"3063","ind7731","50-54","f","2754","$30,000 to $34,999"
"3064","ind7452","45-49","f","2755","$30,000 to $34,999"
"3065","ind3428","60-61","m","2757","$30,000 to $34,999"
"3066","ind2920","50-54","m","2758","$30,000 to $34,999"
"3067","ind3783","62-64","m","2759","$30,000 to $34,999"
"3068","ind3132","55-59","m","276","$30,000 to $34,999"
"3069","ind2849","50-54","m","2760","$30,000 to $34,999"
"3070","ind2331","45-49","m","2761","$30,000 to $34,999"
"3071","ind240","45-49","m","2762","$30,000 to $34,999"
"3072","ind2495","45-49","m","2764","$30,000 to $34,999"
"3073","ind2507","45-49","m","2766","$30,000 to $34,999"
"3074","ind2585","45-49","m","2767","$30,000 to $34,999"
"3075","ind3435","60-61","m","2768","$30,000 to $34,999"
"3076","ind3039","55-59","m","2771","$30,000 to $34,999"
"3077","ind7614","50-54","f","2773","$30,000 to $34,999"
"3078","ind2604","50-54","m","2774","$30,000 to $34,999"
"3079","ind2310","45-49","m","2776","$30,000 to $34,999"
"3080","ind2480","45-49","m","2777","$30,000 to $34,999"
"3081","ind7532","45-49","f","2778","$30,000 to $34,999"
"3082","ind3429","60-61","m","2779","$30,000 to $34,999"
"3083","ind2735","50-54","m","278","$30,000 to $34,999"
"3084","ind8472","60-61","f","2780","$30,000 to $34,999"
"3085","ind8001","55-59","f","2781","$30,000 to $34,999"
"3086","ind2380","45-49","m","2782","$30,000 to $34,999"
"3087","ind3237","55-59","m","2783","$30,000 to $34,999"
"3088","ind7638","50-54","f","2784","$30,000 to $34,999"
"3089","ind3776","62-64","m","2785","$30,000 to $34,999"
"3090","ind3182","55-59","m","2786","$30,000 to $34,999"
"3091","ind2464","45-49","m","2787","$30,000 to $34,999"
"3092","ind2616","50-54","m","2789","$30,000 to $34,999"
"3093","ind8068","55-59","f","2790","$30,000 to $34,999"
"3094","ind2736","50-54","m","2791","$30,000 to $34,999"
"3095","ind8451","60-61","f","2792","$30,000 to $34,999"
"3096","ind2808","50-54","m","2793","$30,000 to $34,999"
"3097","ind3038","55-59","m","2795","$30,000 to $34,999"
"3098","ind3796","62-64","m","2796","$30,000 to $34,999"
"3099","ind3728","62-64","m","2797","$30,000 to $34,999"
"3100","ind3770","62-64","m","2798","$30,000 to $34,999"
"3101","ind8104","55-59","f","2799","$30,000 to $34,999"
"3102","ind2392","45-49","m","280","$30,000 to $34,999"
"3103","ind8772","62-64","f","2800","$30,000 to $34,999"
"3104","ind2709","50-54","m","2801","$30,000 to $34,999"
"3105","ind7256","45-49","f","2802","$30,000 to $34,999"
"3106","ind3747","62-64","m","2803","$30,000 to $34,999"
"3107","ind3244","55-59","m","2804","$30,000 to $34,999"
"3108","ind2721","50-54","m","2805","$30,000 to $34,999"
"3109","ind3453","60-61","m","2807","$30,000 to $34,999"
"3110","ind2986","50-54","m","281","$30,000 to $34,999"
"3111","ind8443","60-61","f","2810","$30,000 to $34,999"
"3112","ind2518","45-49","m","2811","$30,000 to $34,999"
"3113","ind3231","55-59","m","2813","$30,000 to $34,999"
"3114","ind3150","55-59","m","2814","$30,000 to $34,999"
"3115","ind7413","45-49","f","2815","$30,000 to $34,999"
"3116","ind3026","55-59","m","2816","$30,000 to $34,999"
"3117","ind3197","55-59","m","2817","$30,000 to $34,999"
"3118","ind2511","45-49","m","282","$30,000 to $34,999"
"3119","ind2971","50-54","m","2820","$30,000 to $34,999"
"3120","ind8682","62-64","f","2821","$30,000 to $34,999"
"3121","ind2336","45-49","m","2822","$30,000 to $34,999"
"3122","ind7774","50-54","f","2824","$30,000 to $34,999"
"3123","ind2725","50-54","m","2825","$30,000 to $34,999"
"3124","ind7887","50-54","f","2826","$30,000 to $34,999"
"3125","ind340","55-59","m","2827","$30,000 to $34,999"
"3126","ind2998","50-54","m","2829","$30,000 to $34,999"
"3127","ind3830","62-64","m","283","$30,000 to $34,999"
"3128","ind8108","55-59","f","2830","$30,000 to $34,999"
"3129","ind3234","55-59","m","2831","$30,000 to $34,999"
"3130","ind3085","55-59","m","2832","$30,000 to $34,999"
"3131","ind336","55-59","m","2833","$30,000 to $34,999"
"3132","ind283","50-54","m","2834","$30,000 to $34,999"
"3133","ind7578","50-54","f","2835","$30,000 to $34,999"
"3134","ind3369","55-59","m","2836","$30,000 to $34,999"
"3135","ind2638","50-54","m","2837","$30,000 to $34,999"
"3136","ind2729","50-54","m","2838","$30,000 to $34,999"
"3137","ind8431","60-61","f","2839","$30,000 to $34,999"
"3138","ind2819","50-54","m","284","$30,000 to $34,999"
"3139","ind3785","62-64","m","2841","$30,000 to $34,999"
"3140","ind8566","60-61","f","2842","$30,000 to $34,999"
"3141","ind8602","62-64","f","2843","$30,000 to $34,999"
"3142","ind3701","62-64","m","2844","$30,000 to $34,999"
"3143","ind2783","50-54","m","2845","$30,000 to $34,999"
"3144","ind2911","50-54","m","2846","$30,000 to $34,999"
"3145","ind803","55-59","f","2847","$30,000 to $34,999"
"3146","ind2440","45-49","m","2849","$30,000 to $34,999"
"3147","ind2544","45-49","m","285","$30,000 to $34,999"
"3148","ind8345","55-59","f","2851","$30,000 to $34,999"
"3149","ind3403","55-59","m","2852","$30,000 to $34,999"
"3150","ind330","55-59","m","2853","$30,000 to $34,999"
"3151","ind2672","50-54","m","2854","$30,000 to $34,999"
"3152","ind8113","55-59","f","2855","$30,000 to $34,999"
"3153","ind3082","55-59","m","2857","$30,000 to $34,999"
"3154","ind3532","60-61","m","2858","$30,000 to $34,999"
"3155","ind3205","55-59","m","286","$30,000 to $34,999"
"3156","ind3793","62-64","m","2861","$30,000 to $34,999"
"3157","ind2641","50-54","m","2863","$30,000 to $34,999"
"3158","ind7977","55-59","f","2864","$30,000 to $34,999"
"3159","ind2887","50-54","m","2865","$30,000 to $34,999"
"3160","ind270","50-54","m","2866","$30,000 to $34,999"
"3161","ind2520","45-49","m","2867","$30,000 to $34,999"
"3162","ind3921","62-64","m","2868","$30,000 to $34,999"
"3163","ind3099","55-59","m","287","$30,000 to $34,999"
"3164","ind8442","60-61","f","2870","$30,000 to $34,999"
"3165","ind8013","55-59","f","2872","$30,000 to $34,999"
"3166","ind3339","55-59","m","2875","$30,000 to $34,999"
"3167","ind3840","62-64","m","2876","$30,000 to $34,999"
"3168","ind2860","50-54","m","2877","$30,000 to $34,999"
"3169","ind2449","45-49","m","2878","$30,000 to $34,999"
"3170","ind2445","45-49","m","2879","$30,000 to $34,999"
"3171","ind3395","55-59","m","288","$30,000 to $34,999"
"3172","ind8505","60-61","f","2881","$30,000 to $34,999"
"3173","ind2617","50-54","m","2883","$30,000 to $34,999"
"3174","ind3307","55-59","m","2884","$30,000 to $34,999"
"3175","ind8172","55-59","f","2885","$30,000 to $34,999"
"3176","ind2871","50-54","m","2886","$30,000 to $34,999"
"3177","ind8201","55-59","f","2887","$30,000 to $34,999"
"3178","ind2975","50-54","m","2889","$30,000 to $34,999"
"3179","ind3163","55-59","m","289","$30,000 to $34,999"
"3180","ind7699","50-54","f","2890","$30,000 to $34,999"
"3181","ind3814","62-64","m","2891","$30,000 to $34,999"
"3182","ind8134","55-59","f","2892","$30,000 to $34,999"
"3183","ind8246","55-59","f","2893","$30,000 to $34,999"
"3184","ind2944","50-54","m","2894","$30,000 to $34,999"
"3185","ind8145","55-59","f","2896","$30,000 to $34,999"
"3186","ind2872","50-54","m","2897","$30,000 to $34,999"
"3187","ind291","50-54","m","2899","$30,000 to $34,999"
"3188","ind3304","55-59","m","290","$30,000 to $34,999"
"3189","ind853","60-61","f","2902","$30,000 to $34,999"
"3190","ind3151","55-59","m","2904","$30,000 to $34,999"
"3191","ind8295","55-59","f","2905","$30,000 to $34,999"
"3192","ind7896","50-54","f","2906","$30,000 to $34,999"
"3193","ind3811","62-64","m","2907","$30,000 to $34,999"
"3194","ind2506","45-49","m","2910","$30,000 to $34,999"
"3195","ind3416","60-61","m","2912","$30,000 to $34,999"
"3196","ind269","50-54","m","2913","$30,000 to $34,999"
"3197","ind230","45-49","m","2914","$30,000 to $34,999"
"3198","ind7523","45-49","f","2915","$30,000 to $34,999"
"3199","ind7415","45-49","f","2916","$30,000 to $34,999"
"3200","ind2300","45-49","m","2917","$30,000 to $34,999"
"3201","ind2537","45-49","m","2918","$30,000 to $34,999"
"3202","ind8017","55-59","f","2919","$30,000 to $34,999"
"3203","ind3758","62-64","m","292","$30,000 to $34,999"
"3204","ind824","55-59","f","2920","$30,000 to $34,999"
"3205","ind3105","55-59","m","2922","$30,000 to $34,999"
"3206","ind3896","62-64","m","2923","$30,000 to $34,999"
"3207","ind3490","60-61","m","2924","$30,000 to $34,999"
"3208","ind318","55-59","m","2926","$30,000 to $34,999"
"3209","ind8006","55-59","f","2928","$35,000 to $39,999"
"3210","ind3142","55-59","m","293","$35,000 to $39,999"
"3211","ind2456","45-49","m","2930","$35,000 to $39,999"
"3212","ind2278","45-49","m","2931","$35,000 to $39,999"
"3213","ind8354","55-59","f","2932","$35,000 to $39,999"
"3214","ind8318","55-59","f","2933","$35,000 to $39,999"
"3215","ind2307","45-49","m","2935","$35,000 to $39,999"
"3216","ind3161","55-59","m","2936","$35,000 to $39,999"
"3217","ind795","55-59","f","2937","$35,000 to $39,999"
"3218","ind2596","50-54","m","294","$35,000 to $39,999"
"3219","ind3759","62-64","m","2941","$35,000 to $39,999"
"3220","ind25","45-49","m","2942","$35,000 to $39,999"
"3221","ind3795","62-64","m","2943","$35,000 to $39,999"
"3222","ind2966","50-54","m","2944","$35,000 to $39,999"
"3223","ind3638","60-61","m","2946","$35,000 to $39,999"
"3224","ind3290","55-59","m","295","$35,000 to $39,999"
"3225","ind2734","50-54","m","2950","$35,000 to $39,999"
"3226","ind2997","50-54","m","2951","$35,000 to $39,999"
"3227","ind7585","50-54","f","2953","$35,000 to $39,999"
"3228","ind2588","45-49","m","2954","$35,000 to $39,999"
"3229","ind2908","50-54","m","2955","$35,000 to $39,999"
"3230","ind765","50-54","f","2957","$35,000 to $39,999"
"3231","ind375","62-64","m","2958","$35,000 to $39,999"
"3232","ind3887","62-64","m","296","$35,000 to $39,999"
"3233","ind2526","45-49","m","2960","$35,000 to $39,999"
"3234","ind346","60-61","m","2961","$35,000 to $39,999"
"3235","ind3460","60-61","m","2962","$35,000 to $39,999"
"3236","ind2414","45-49","m","2963","$35,000 to $39,999"
"3237","ind3736","62-64","m","2966","$35,000 to $39,999"
"3238","ind8262","55-59","f","2967","$35,000 to $39,999"
"3239","ind3788","62-64","m","2969","$35,000 to $39,999"
"3240","ind3748","62-64","m","297","$35,000 to $39,999"
"3241","ind2614","50-54","m","2970","$35,000 to $39,999"
"3242","ind7519","45-49","f","2971","$35,000 to $39,999"
"3243","ind2348","45-49","m","2974","$35,000 to $39,999"
"3244","ind7657","50-54","f","2979","$35,000 to $39,999"
"3245","ind8343","55-59","f","2981","$35,000 to $39,999"
"3246","ind8041","55-59","f","2984","$35,000 to $39,999"
"3247","ind3508","60-61","m","2988","$35,000 to $39,999"
"3248","ind3470","60-61","m","2989","$35,000 to $39,999"
"3249","ind2448","45-49","m","299","$35,000 to $39,999"
"3250","ind2289","45-49","m","2990","$35,000 to $39,999"
"3251","ind8560","60-61","f","2991","$35,000 to $39,999"
"3252","ind2343","45-49","m","2994","$35,000 to $39,999"
"3253","ind7827","50-54","f","2996","$35,000 to $39,999"
"3254","ind8424","60-61","f","2997","$35,000 to $39,999"
"3255","ind3224","55-59","m","2998","$35,000 to $39,999"
"3256","ind7402","45-49","f","2999","$35,000 to $39,999"
"3257","ind2698","50-54","m","300","$35,000 to $39,999"
"3258","ind3124","55-59","m","3000","$35,000 to $39,999"
"3259","ind8377","60-61","f","3001","$35,000 to $39,999"
"3260","ind3851","62-64","m","3002","$35,000 to $39,999"
"3261","ind2497","45-49","m","3003","$35,000 to $39,999"
"3262","ind3678","62-64","m","3004","$35,000 to $39,999"
"3263","ind3146","55-59","m","3005","$35,000 to $39,999"
"3264","ind8194","55-59","f","3006","$35,000 to $39,999"
"3265","ind8550","60-61","f","3007","$35,000 to $39,999"
"3266","ind3125","55-59","m","301","$35,000 to $39,999"
"3267","ind2691","50-54","m","3010","$35,000 to $39,999"
"3268","ind3287","55-59","m","3012","$35,000 to $39,999"
"3269","ind7812","50-54","f","3013","$35,000 to $39,999"
"3270","ind3031","55-59","m","3015","$40,000 to $44,999"
"3271","ind343","60-61","m","3016","$40,000 to $44,999"
"3272","ind3476","60-61","m","3017","$40,000 to $44,999"
"3273","ind2722","50-54","m","3018","$40,000 to $44,999"
"3274","ind3794","62-64","m","3019","$40,000 to $44,999"
"3275","ind3448","60-61","m","3020","$40,000 to $44,999"
"3276","ind7587","50-54","f","3021","$40,000 to $44,999"
"3277","ind3729","62-64","m","3022","$40,000 to $44,999"
"3278","ind2845","50-54","m","3024","$40,000 to $44,999"
"3279","ind2538","45-49","m","3026","$40,000 to $44,999"
"3280","ind3383","55-59","m","3027","$40,000 to $44,999"
"3281","ind2359","45-49","m","3028","$40,000 to $44,999"
"3282","ind3315","55-59","m","3029","$40,000 to $44,999"
"3283","ind2432","45-49","m","303","$40,000 to $44,999"
"3284","ind7530","45-49","f","3031","$40,000 to $44,999"
"3285","ind3349","55-59","m","3032","$40,000 to $44,999"
"3286","ind3354","55-59","m","3034","$40,000 to $44,999"
"3287","ind2462","45-49","m","3035","$40,000 to $44,999"
"3288","ind819","55-59","f","3036","$40,000 to $44,999"
"3289","ind7888","50-54","f","3037","$40,000 to $44,999"
"3290","ind8661","62-64","f","3039","$40,000 to $44,999"
"3291","ind3439","60-61","m","304","$40,000 to $44,999"
"3292","ind3192","55-59","m","3040","$40,000 to $44,999"
"3293","ind8465","60-61","f","3041","$40,000 to $44,999"
"3294","ind2378","45-49","m","3045","$40,000 to $44,999"
"3295","ind3102","55-59","m","3046","$40,000 to $44,999"
"3296","ind3685","62-64","m","3047","$40,000 to $44,999"
