"","Ind","house","age","sex","income"
"7602","ind6456","3761","30-34","f","$60,000 to $74,999"
"7603","ind6457","4386","30-34","f","$75,000 to $99,999"
"7604","ind6458","4749","30-34","f",NA
"7605","ind6459","4881","30-34","f",NA
"7606","ind646","2363","30-34","f","$15,000 to $19,999"
"7607","ind6460","2841","30-34","f","$30,000 to $34,999"
"7608","ind6461","3164","30-34","f","$45,000 to $49,999"
"7609","ind6462","3955","30-34","f","$50,000 to $59,999"
"7610","ind6463","3034","30-34","f","$40,000 to $44,999"
"7611","ind6464","4710","30-34","f",NA
"7612","ind6465","4299","30-34","f","$60,000 to $74,999"
"7613","ind6466","2548","30-34","f","$20,000 to $24,999"
"7614","ind6467","3775","30-34","f","$50,000 to $59,999"
"7615","ind6468","3250","30-34","f","$40,000 to $44,999"
"7616","ind6469","3478","30-34","f","$50,000 to $59,999"
"7617","ind647","2860","30-34","f","$25,000 to $29,999"
"7618","ind6470","4245","30-34","f","$60,000 to $74,999"
"7619","ind6471","2680","30-34","f","$25,000 to $29,999"
"7620","ind6472","4851","30-34","f",NA
"7621","ind6473","3023","30-34","f","$35,000 to $39,999"
"7622","ind6474","3159","30-34","f","$35,000 to $39,999"
"7623","ind6475","4406","30-34","f","$75,000 to $99,999"
"7624","ind6476","4914","30-34","f",NA
"7625","ind6477","4026","30-34","f","$75,000 to $99,999"
"7626","ind6478","3379","30-34","f","$45,000 to $49,999"
"7627","ind6479","3235","30-34","f","$45,000 to $49,999"
"7628","ind648","3174","30-34","f","$40,000 to $44,999"
"7629","ind6480","3738","30-34","f","$60,000 to $74,999"
"7630","ind6481","3918","30-34","f","$50,000 to $59,999"
"7631","ind6482","2678","30-34","f","$20,000 to $24,999"
"7632","ind6483","2850","30-34","f","$25,000 to $29,999"
"7633","ind6484","3809","30-34","f","$50,000 to $59,999"
"7634","ind6485","4545","30-34","f","$75,000 to $99,999"
"7635","ind6486","736","30-34","f","$100,000 to $124,999"
"7636","ind6487","3687","30-34","f","$50,000 to $59,999"
"7637","ind6488","3360","30-34","f","$45,000 to $49,999"
"7638","ind6489","4394","30-34","f","$75,000 to $99,999"
"7639","ind649","4856","30-34","f",NA
"7640","ind6490","4832","30-34","f",NA
"7641","ind6491","4466","30-34","f","$75,000 to $99,999"
"7642","ind6492","2589","30-34","f","$20,000 to $24,999"
"7643","ind6493","4585","30-34","f","$75,000 to $99,999"
"7644","ind6494","3802","30-34","f","$50,000 to $59,999"
"7645","ind6495","2697","30-34","f","$20,000 to $24,999"
"7646","ind6496","2576","30-34","f","$20,000 to $24,999"
"7647","ind6497","3502","30-34","f","$50,000 to $59,999"
"7648","ind6498","3030","30-34","f","$35,000 to $39,999"
"7649","ind6499","708","30-34","f","$100,000 to $124,999"
"7650","ind65","746","30-34","f","$100,000 to $124,999"
"7651","ind650","4497","30-34","f","$75,000 to $99,999"
"7652","ind6500","2248","30-34","f","Less than $10,000"
"7653","ind6501","4825","30-34","f",NA
"7654","ind6502","4764","30-34","f",NA
"7655","ind6503","2348","30-34","f","$10,000 to $14,999"
"7656","ind6504","2946","30-34","f","$35,000 to $39,999"
"7657","ind6505","2861","30-34","f","$30,000 to $34,999"
"7658","ind6506","4421","30-34","f","$75,000 to $99,999"
"7659","ind6507","4071","30-34","f","$75,000 to $99,999"
"7660","ind6508","3843","30-34","f","$60,000 to $74,999"
"7661","ind6509","2865","30-34","f","$30,000 to $34,999"
"7662","ind651","3886","30-34","f","$60,000 to $74,999"
"7663","ind6510","2482","30-34","f","$20,000 to $24,999"
"7664","ind6511","4756","30-34","f",NA
"7665","ind6512","4770","30-34","f",NA
"7666","ind6513","3739","30-34","f","$60,000 to $74,999"
"7667","ind6514","3203","30-34","f","$40,000 to $44,999"
"7668","ind6515","4800","30-34","f",NA
"7669","ind6516","2252","30-34","f","Less than $10,000"
"7670","ind6517","4836","30-34","f",NA
"7671","ind6518","3768","30-34","f","$50,000 to $59,999"
"7672","ind6519","3507","30-34","f","$50,000 to $59,999"
"7673","ind652","3348","30-34","f","$50,000 to $59,999"
"7674","ind6520","4013","30-34","f","$60,000 to $74,999"
"7675","ind6521","4924","30-34","f",NA
"7676","ind6522","3808","30-34","f","$60,000 to $74,999"
"7677","ind6523","4855","30-34","f",NA
"7678","ind6524","4810","30-34","f",NA
"7679","ind6525","2939","30-34","f","$25,000 to $29,999"
"7680","ind6526","4836","30-34","f",NA
"7681","ind6527","4525","30-34","f","$75,000 to $99,999"
"7682","ind6528","4360","30-34","f","$60,000 to $74,999"
"7683","ind6529","3794","30-34","f","$50,000 to $59,999"
"7684","ind653","2323","30-34","f","$10,000 to $14,999"
"7685","ind6530","2627","30-34","f","$20,000 to $24,999"
"7686","ind6531","2450","30-34","f","$15,000 to $19,999"
"7687","ind6532","3306","30-34","f","$45,000 to $49,999"
"7688","ind6533","2551","30-34","f","$20,000 to $24,999"
"7689","ind6534","3531","30-34","f","$50,000 to $59,999"
"7690","ind6535","4381","30-34","f","$75,000 to $99,999"
"7691","ind6536","4065","30-34","f","$60,000 to $74,999"
"7692","ind6537","2537","30-34","f","$20,000 to $24,999"
"7693","ind6538","3493","30-34","f","$50,000 to $59,999"
"7694","ind6539","2274","30-34","f","$10,000 to $14,999"
"7695","ind654","3965","30-34","f","$50,000 to $59,999"
"7696","ind6540","4757","30-34","f",NA
"7697","ind6541","3490","30-34","f","$50,000 to $59,999"
"7698","ind6542","3263","30-34","f","$45,000 to $49,999"
"7699","ind6543","3912","30-34","f","$60,000 to $74,999"
"7700","ind6544","4395","30-34","f","$75,000 to $99,999"
"7701","ind6545","3195","30-34","f","$45,000 to $49,999"
"7702","ind6546","3697","30-34","f","$50,000 to $59,999"
"7703","ind6547","3829","30-34","f","$50,000 to $59,999"
"7704","ind6548","2706","30-34","f","$25,000 to $29,999"
"7705","ind6549","2667","30-34","f","$25,000 to $29,999"
"7706","ind655","733","30-34","f","$100,000 to $124,999"
"7707","ind6550","2282","30-34","f","$10,000 to $14,999"
"7708","ind6551","3705","30-34","f","$60,000 to $74,999"
"7709","ind6552","3416","30-34","f","$45,000 to $49,999"
"7710","ind6553","4352","30-34","f","$60,000 to $74,999"
"7711","ind6554","4877","30-34","f",NA
"7712","ind6555","4332","30-34","f","$60,000 to $74,999"
"7713","ind6556","3700","30-34","f","$60,000 to $74,999"
"7714","ind6557","3042","30-34","f","$35,000 to $39,999"
"7715","ind6558","3101","30-34","f","$40,000 to $44,999"
"7716","ind6559","2362","30-34","f","$15,000 to $19,999"
"7717","ind656","3924","30-34","f","$50,000 to $59,999"
"7718","ind6560","3787","30-34","f","$60,000 to $74,999"
"7719","ind6561","4705","30-34","f",NA
"7720","ind6562","4356","30-34","f","$60,000 to $74,999"
"7721","ind6563","743","30-34","f","$100,000 to $124,999"
"7722","ind6564","2494","30-34","f","$15,000 to $19,999"
"7723","ind6565","3173","30-34","f","$45,000 to $49,999"
"7724","ind6566","2476","30-34","f","$20,000 to $24,999"
"7725","ind6567","762","30-34","f","$100,000 to $124,999"
"7726","ind6568","4100","30-34","f","$75,000 to $99,999"
"7727","ind6569","2263","30-34","f","Less than $10,000"
"7728","ind657","4773","30-34","f",NA
"7729","ind6570","2613","30-34","f","$20,000 to $24,999"
"7730","ind6571","4161","30-34","f","$75,000 to $99,999"
"7731","ind6572","2486","30-34","f","$15,000 to $19,999"
"7732","ind6573","4840","30-34","f",NA
"7733","ind6574","711","30-34","f","$100,000 to $124,999"
"7734","ind6575","3351","30-34","f","$45,000 to $49,999"
"7735","ind6576","4240","30-34","f","$75,000 to $99,999"
"7736","ind6577","4495","30-34","f","$75,000 to $99,999"
"7737","ind6578","4875","30-34","f",NA
"7738","ind6579","3623","30-34","f","$50,000 to $59,999"
"7739","ind658","4711","30-34","f",NA
"7740","ind6580","4504","30-34","f","$75,000 to $99,999"
"7741","ind6581","2791","30-34","f","$30,000 to $34,999"
"7742","ind6582","3008","30-34","f","$35,000 to $39,999"
"7743","ind6583","4494","30-34","f","$75,000 to $99,999"
"7744","ind6584","2643","30-34","f","$25,000 to $29,999"
"7745","ind6585","3762","30-34","f","$60,000 to $74,999"
"7746","ind6586","4533","30-34","f","$75,000 to $99,999"
"7747","ind6587","4058","30-34","f","$75,000 to $99,999"
"7748","ind6588","3964","30-34","f","$60,000 to $74,999"
"7749","ind6589","4904","30-34","f",NA
"7750","ind659","3760","30-34","f","$60,000 to $74,999"
"7751","ind6590","4404","30-34","f","$75,000 to $99,999"
"7752","ind6591","3029","30-34","f","$40,000 to $44,999"
"7753","ind6592","3640","30-34","f","$50,000 to $59,999"
"7754","ind6593","4074","30-34","f","$60,000 to $74,999"
"7755","ind6594","4505","30-34","f","$75,000 to $99,999"
"7756","ind6595","4038","30-34","f","$75,000 to $99,999"
"7757","ind6596","2956","30-34","f","$25,000 to $29,999"
"7758","ind6597","741","30-34","f","$100,000 to $124,999"
"7759","ind6598","3262","30-34","f","$45,000 to $49,999"
"7760","ind6599","3998","30-34","f","$60,000 to $74,999"
"7761","ind66","3439","30-34","f","$50,000 to $59,999"
"7762","ind660","2383","30-34","f","$15,000 to $19,999"
"7763","ind6600","3914","30-34","f","$60,000 to $74,999"
"7764","ind6601","2471","30-34","f","$15,000 to $19,999"
"7765","ind6602","4521","30-34","f","$75,000 to $99,999"
"7766","ind6603","3464","30-34","f","$45,000 to $49,999"
"7767","ind6604","3177","30-34","f","$40,000 to $44,999"
"7768","ind6605","3778","30-34","f","$60,000 to $74,999"
"7769","ind6606","3220","30-34","f","$40,000 to $44,999"
"7770","ind6607","4815","30-34","f",NA
"7771","ind6608","3813","30-34","f","$50,000 to $59,999"
"7772","ind6609","4782","30-34","f",NA
"7773","ind661","4751","30-34","f",NA
"7774","ind6610","745","30-34","f","$100,000 to $124,999"
"7775","ind6611","2600","30-34","f","$20,000 to $24,999"
"7776","ind6612","2758","30-34","f","$30,000 to $34,999"
"7777","ind6613","4564","30-34","f","$75,000 to $99,999"
"7778","ind6614","4863","30-34","f",NA
"7779","ind6615","2504","30-34","f","$15,000 to $19,999"
"7780","ind6616","4717","30-34","f",NA
"7781","ind6617","3286","30-34","f","$45,000 to $49,999"
"7782","ind6618","4915","30-34","f",NA
"7783","ind6619","4271","30-34","f","$75,000 to $99,999"
"7784","ind662","751","30-34","f","$100,000 to $124,999"
"7785","ind6620","739","30-34","f","$100,000 to $124,999"
"7786","ind6621","4786","30-34","f",NA
"7787","ind6622","4921","30-34","f",NA
"7788","ind6623","3951","30-34","f","$50,000 to $59,999"
"7789","ind6624","2377","30-34","f","$10,000 to $14,999"
"7790","ind6625","4910","30-34","f",NA
"7791","ind6626","3889","30-34","f","$60,000 to $74,999"
"7792","ind6627","2271","30-34","f","$10,000 to $14,999"
"7793","ind6628","4804","30-34","f",NA
"7794","ind6629","703","30-34","f","$100,000 to $124,999"
"7795","ind663","3800","30-34","f","$50,000 to $59,999"
"7796","ind6630","4902","30-34","f",NA
"7797","ind6631","3425","30-34","f","$45,000 to $49,999"
"7798","ind6632","2898","30-34","f","$25,000 to $29,999"
"7799","ind6633","2973","30-34","f","$25,000 to $29,999"
"7800","ind6634","3729","30-34","f","$60,000 to $74,999"
"7801","ind6635","4688","30-34","f",NA
"7802","ind6636","3959","30-34","f","$50,000 to $59,999"
"7803","ind6637","4055","30-34","f","$75,000 to $99,999"
"7804","ind6638","4318","30-34","f","$60,000 to $74,999"
"7805","ind6639","4153","30-34","f","$60,000 to $74,999"
"7806","ind664","4884","30-34","f",NA
"7807","ind6640","4493","30-34","f","$75,000 to $99,999"
"7808","ind6641","4699","30-34","f",NA
"7809","ind6642","2333","30-34","f","$10,000 to $14,999"
"7810","ind6643","2940","30-34","f","$25,000 to $29,999"
"7811","ind6644","3938","30-34","f","$60,000 to $74,999"
"7812","ind6645","4579","30-34","f","$75,000 to $99,999"
"7813","ind6646","3819","30-34","f","$50,000 to $59,999"
"7814","ind6647","4914","30-34","f",NA
"7815","ind6648","3471","30-34","f","$45,000 to $49,999"
"7816","ind6649","3305","30-34","f","$45,000 to $49,999"
"7817","ind665","710","30-34","f","$100,000 to $124,999"
"7818","ind6650","4912","30-34","f",NA
"7819","ind6651","4737","30-34","f",NA
"7820","ind6652","763","30-34","f","$100,000 to $124,999"
"7821","ind6653","4766","30-34","f",NA
"7822","ind6654","3484","30-34","f","$50,000 to $59,999"
"7823","ind6655","4928","30-34","f",NA
"7824","ind6656","4864","30-34","f",NA
"7825","ind6657","2624","30-34","f","$20,000 to $24,999"
"7826","ind6658","4144","30-34","f","$75,000 to $99,999"
"7827","ind6659","2530","30-34","f","$20,000 to $24,999"
"7828","ind666","3255","30-34","f","$40,000 to $44,999"
"7829","ind6660","4547","30-34","f","$75,000 to $99,999"
"7830","ind6661","2951","30-34","f","$35,000 to $39,999"
"7831","ind6662","2270","30-34","f","$10,000 to $14,999"
"7832","ind6663","3389","30-34","f","$45,000 to $49,999"
"7833","ind6664","2312","30-34","f","$10,000 to $14,999"
"7834","ind6665","3908","30-34","f","$50,000 to $59,999"
"7835","ind6666","4552","30-34","f","$75,000 to $99,999"
"7836","ind6667","2538","30-34","f","$20,000 to $24,999"
"7837","ind6668","3642","30-34","f","$50,000 to $59,999"
"7838","ind6669","740","30-34","f","$100,000 to $124,999"
"7839","ind667","3019","30-34","f","$40,000 to $44,999"
"7840","ind6670","3532","30-34","f","$50,000 to $59,999"
"7841","ind6671","4728","30-34","f",NA
"7842","ind6672","2648","30-34","f","$25,000 to $29,999"
"7843","ind6673","2749","30-34","f","$30,000 to $34,999"
"7844","ind6674","4369","30-34","f","$60,000 to $74,999"
"7845","ind6675","3184","30-34","f","$45,000 to $49,999"
"7846","ind6676","3646","30-34","f","$50,000 to $59,999"
"7847","ind6677","3192","30-34","f","$40,000 to $44,999"
"7848","ind6678","2429","30-34","f","$15,000 to $19,999"
"7849","ind6679","4104","30-34","f","$75,000 to $99,999"
"7850","ind668","3470","30-34","f","$50,000 to $59,999"
"7851","ind6680","4079","30-34","f","$75,000 to $99,999"
"7852","ind6681","3677","30-34","f","$50,000 to $59,999"
"7853","ind6682","4902","30-34","f",NA
"7854","ind6683","3178","30-34","f","$45,000 to $49,999"
"7855","ind6684","4886","30-34","f",NA
"7856","ind6685","4632","30-34","f",NA
"7857","ind6686","4752","30-34","f",NA
"7858","ind6687","4879","30-34","f",NA
"7859","ind6688","4506","30-34","f","$75,000 to $99,999"
"7860","ind6689","725","30-34","f","$100,000 to $124,999"
"7861","ind669","2355","30-34","f","$15,000 to $19,999"
"7862","ind6690","714","30-34","f","$100,000 to $124,999"
"7863","ind6691","4467","30-34","f","$75,000 to $99,999"
"7864","ind6692","4749","30-34","f",NA
"7865","ind6693","717","30-34","f","$100,000 to $124,999"
"7866","ind6694","3489","30-34","f","$50,000 to $59,999"
"7867","ind6695","4270","30-34","f","$75,000 to $99,999"
"7868","ind6696","4665","30-34","f",NA
"7869","ind6697","2498","30-34","f","$20,000 to $24,999"
"7870","ind6698","3465","30-34","f","$45,000 to $49,999"
"7871","ind6699","3501","30-34","f","$50,000 to $59,999"
"7872","ind67","3693","30-34","f","$50,000 to $59,999"
"7873","ind670","4210","30-34","f","$60,000 to $74,999"
"7874","ind6700","3659","30-34","f","$50,000 to $59,999"
"7875","ind6701","2670","30-34","f","$20,000 to $24,999"
"7876","ind6702","3811","30-34","f","$60,000 to $74,999"
"7877","ind6703","3236","30-34","f","$40,000 to $44,999"
"7878","ind6704","3609","30-34","f","$50,000 to $59,999"
"7879","ind6705","3077","30-34","f","$35,000 to $39,999"
"7880","ind6706","3358","30-34","f","$45,000 to $49,999"
"7881","ind6707","3182","30-34","f","$40,000 to $44,999"
"7882","ind6708","2934","30-34","f","$25,000 to $29,999"
"7883","ind6709","3934","30-34","f","$50,000 to $59,999"
"7884","ind671","4923","30-34","f",NA
"7885","ind6710","2369","30-34","f","$10,000 to $14,999"
"7886","ind6711","4198","30-34","f","$75,000 to $99,999"
"7887","ind6712","3338","30-34","f","$45,000 to $49,999"
"7888","ind6713","3895","30-34","f","$60,000 to $74,999"
"7889","ind6714","2596","30-34","f","$25,000 to $29,999"
"7890","ind6715","4877","30-34","f",NA
"7891","ind6716","4358","30-34","f","$60,000 to $74,999"
"7892","ind6717","2577","30-34","f","$20,000 to $24,999"
"7893","ind6718","2925","30-34","f","$25,000 to $29,999"
"7894","ind6719","3504","30-34","f","$50,000 to $59,999"
"7895","ind672","3104","30-34","f","$35,000 to $39,999"
"7896","ind6720","2882","30-34","f","$25,000 to $29,999"
"7897","ind6721","3828","30-34","f","$50,000 to $59,999"
"7898","ind6722","707","30-34","f","$100,000 to $124,999"
"7899","ind6723","3341","30-34","f","$45,000 to $49,999"
"7900","ind6724","2397","30-34","f","$15,000 to $19,999"
"7901","ind6725","4397","30-34","f","$75,000 to $99,999"
"7902","ind6726","2985","30-34","f","$30,000 to $34,999"
"7903","ind6727","2241","30-34","f","$10,000 to $14,999"
"7904","ind6728","4846","30-34","f",NA
"7905","ind6729","4219","30-34","f","$75,000 to $99,999"
"7906","ind673","4926","30-34","f",NA
"7907","ind6730","3473","30-34","f","$50,000 to $59,999"
"7908","ind6731","4115","35-39","f","$75,000 to $99,999"
"7909","ind6732","971","35-39","f","$200,000 or more"
"7910","ind6733","4087","35-39","f","$75,000 to $99,999"
"7911","ind6734",NA,"35-39","f",NA
"7912","ind6735","3403","35-39","f","$45,000 to $49,999"
"7913","ind6736","4731","35-39","f",NA
"7914","ind6737","4343","35-39","f","$60,000 to $74,999"
"7915","ind6738","1017","35-39","f","Less than $10,000"
"7916","ind6739","3073","35-39","f","$40,000 to $44,999"
"7917","ind674","784","35-39","f","$100,000 to $124,999"
"7918","ind6740","3229","35-39","f","$40,000 to $44,999"
"7919","ind6741","4711","35-39","f",NA
"7920","ind6742","4624","35-39","f","$100,000 to $124,999"
"7921","ind6743","4481","35-39","f","$75,000 to $99,999"
"7922","ind6744","4113","35-39","f","$60,000 to $74,999"
"7923","ind6745","4624","35-39","f","$100,000 to $124,999"
"7924","ind6746","4433","35-39","f","$75,000 to $99,999"
"7925","ind6747","3033","35-39","f","$35,000 to $39,999"
"7926","ind6748","1005","35-39","f","Less than $10,000"
"7927","ind6749","769","35-39","f","$100,000 to $124,999"
"7928","ind675","4624","35-39","f","$100,000 to $124,999"
"7929","ind6750","4838","35-39","f",NA
"7930","ind6751","3859","35-39","f","$60,000 to $74,999"
"7931","ind6752","4624","35-39","f","$100,000 to $124,999"
"7932","ind6753","3349","35-39","f","$45,000 to $49,999"
"7933","ind6754","1032","35-39","f","Less than $10,000"
"7934","ind6755","2900","35-39","f","$25,000 to $29,999"
"7935","ind6756","4235","35-39","f","$75,000 to $99,999"
"7936","ind6757","3691","35-39","f","$60,000 to $74,999"
"7937","ind6758","4296","35-39","f","$60,000 to $74,999"
"7938","ind6759","4242","35-39","f","$60,000 to $74,999"
"7939","ind676","2277","35-39","f","$10,000 to $14,999"
"7940","ind6760","4484","35-39","f","$75,000 to $99,999"
"7941","ind6761","4888","35-39","f",NA
"7942","ind6762","4001","35-39","f","$60,000 to $74,999"
"7943","ind6763","883","35-39","f","$150,000 to $199,999"
"7944","ind6764",NA,"35-39","f",NA
